Geneid,SRX15590299,SRX15590300,SRX15590301,SRX15590302,SRX15590303,SRX15590304,SRX15590305,SRX15590306,SRX15590307,SRX15590308,SRX15590309,SRX15590310,SRX15590311,SRX15590312,SRX15590313,SRX15590314,SRX15590315,SRX15590316,SRX15590317,SRX15590318,SRX15590319,SRX15947806,SRX15947807,SRX15947808,SRX15947809,SRX15947810,SRX15947812,SRX15947813,SRX15947814,SRX15947815,SRX15947816,UV_control_1,UV_control_2,UV_control_3,UV_exposure_2,UV_exposure_3,dark_4h_0110_KO_1,dark_4h_0110_KO_2,dark_4h_0616_KO_1,dark_4h_0616_KO_2,dark_4h_1684_KO_1,dark_4h_1684_KO_2,km_LL_1,km_LL_2,km_dark_4h_1,km_dark_4h_2,light_0110_KO_1,light_0110_KO_2,light_0616_KO_1,light_0616_KO_2,light_1684_KO_1,light_1684_KO_2,post_uv_2hrs_1,post_uv_2hrs_2,post_uv_2hrs_3,post_uv_control_1,post_uv_control_2,wt_LL_1,wt_LL_2,wt_dark_4h_1,wt_dark_4h_2
Synpcc7942_0137,7.8608432233501775,8.11733942220732,8.309800591329052,6.161230151242445,5.3040489847900645,8.19975397617904,7.802735250974095,7.834923167680768,8.227207594492947,7.869127061462546,7.635265483306615,8.372760868999963,8.379164171283303,7.93414826993954,8.49259446645254,8.16486342239956,8.110137742883532,8.637304948103612,8.15612596932253,8.13377495482379,8.422450021824869,8.055125916780485,8.150304170513609,8.168367418833224,7.675314497288022,8.291035392323288,7.778294919347367,7.788978286235892,7.860937648847131,7.843381641270235,7.936893484421397,8.150300119801996,7.675203406142383,7.778281800668625,8.16843477462905,8.291010007631265,6.675728650439597,6.79745108454101,6.939535119275411,6.552387925080727,6.564918911541328,6.578207903231361,7.47274438500409,7.247499414728794,7.025435881853375,6.770615406976022,7.55243082552665,7.515025237097438,7.569184879761833,7.037936488563783,7.46813539577988,7.6880875647265805,7.789001214067653,7.8433919542882045,7.936891896469787,7.860957463434738,8.2418362136031,7.294204307846758,7.478903091577115,6.777813008432475,6.894879165794503
Synpcc7942_0138,6.453261663665001,6.180145606792379,6.609327179500463,8.237536484478712,7.571450946115818,6.1219211090991426,6.202054895917768,5.88039461626075,6.482496004746183,6.28632993120248,5.48329131555067,5.412749838536293,6.091693652116964,6.008906817699866,6.165611240138954,6.335026298901575,6.521094080871994,7.035528042349994,6.66927618980842,6.02016553358628,6.704141106733015,6.751477464169134,8.404276437116549,6.733097065129986,7.387454994053481,6.840069576897995,7.620821994776876,8.309613721081448,8.230890742161188,8.100717121994734,8.164857316146383,8.40427238409541,7.38734402351678,7.620808883021604,6.733164020514082,6.840044333180515,6.750977634972263,6.981188256990889,6.940510988492432,6.745595880026536,6.56880996402651,6.610499719373325,7.221262517324213,7.261553027826561,7.0340547233788895,6.976473262523332,7.9635095798129,7.605759603447942,7.597452777227819,7.299528943045768,7.461978994615127,7.821932630972685,8.30963668046045,8.100727442380778,8.164855727243728,8.230910576110968,8.404640434990492,7.479988163766629,7.568976661438366,6.958427356530395,6.951895471479695
Synpcc7942_0139,9.704899825774385,9.635147085050974,9.637760095413476,7.797453847673107,7.366025090859549,9.582388694216302,9.88405932601067,9.744492295184488,9.649605995497533,9.913808558342888,9.54197086685725,9.634696655135158,10.020822890272198,9.88097530773615,9.84981575542855,10.3559116911785,9.85068317070845,9.98506110018754,10.525300260675866,10.398158380107336,10.55320064659853,7.758551061352994,7.920233677203895,7.8734508919243265,7.986810645908102,8.450122689699736,8.573820456432006,8.57984895876657,8.456974079868917,7.728190746845996,7.795368138806536,7.920229628966015,7.986699448699757,8.573807312308169,7.873518194432904,8.45009729651884,6.771973982741105,7.15825043522272,6.800057767156048,6.393608035239853,7.271805383605234,6.8817711087621385,7.269314772057202,6.937932763327401,7.185028013888446,6.93224202137266,7.496490419683961,7.557274153895439,7.2267380586013275,6.98432099573762,7.169081246885247,7.614572300412856,8.579871930545306,7.728201056115244,7.795366551525592,8.456993923426376,8.089514376235464,7.422733432113078,7.3375984013746995,7.024831615585061,7.152843737867744
Synpcc7942_0140,6.681313391745366,6.442053914504131,6.736123061779967,6.121469449537823,5.3871521632918595,6.468523686326167,6.624007515328633,6.240593317860584,6.913592090370808,6.448004536499323,6.26093095801704,6.613094163672569,7.483054811262397,6.956907474079828,7.459132934675198,7.218183828635416,6.86163424680501,7.452509888911796,7.512315154475479,7.491548770990416,7.845587483506091,5.9265537039506775,7.574934373105263,6.1145498191113425,5.983755559338249,6.226784250485664,6.0168645362993045,6.082281145557566,6.15076530384385,7.122441679053791,6.948531568945037,7.574930329405392,5.983645686176677,6.016851561114849,6.114616434374548,6.226759124517958,6.524751388701147,6.626393161343861,6.761566366505407,6.304672115146585,6.522239770402793,6.6430005266830605,6.447076828860662,6.367085866712345,6.757698798742135,6.331566622459237,6.502526556306605,6.355198542681504,7.1987955415331,6.8297258016540665,6.806517872595315,6.011001032540352,6.0823038376064,7.122451962834782,6.948529987395714,6.150784923947238,7.4277736822161415,6.249901265211814,6.341906285943145,6.480551992215375,6.75641490663819
Synpcc7942_0141,7.09808196242897,7.195348443741707,7.16724150169356,8.445777738888257,8.262786810393283,7.123209540220253,7.265900744583224,7.376558857974216,7.607351721934795,7.022220632496609,7.285262774018013,7.462278379525846,7.127501195312552,7.047945853871104,7.126889366222268,7.359993989632208,7.403923770595643,7.401928382711854,7.165620632475821,7.151205761624697,7.119981582850359,7.469590238851563,8.731390521846302,7.623718264495853,7.582922506185808,7.415472834237087,7.472541278560363,7.602392622562396,7.7321432078418715,8.400778742222968,8.445815291545582,8.731386466391037,7.582811451161729,7.472528174052763,7.623785512533658,7.415447517411758,7.673422449338355,7.80144337259503,7.734036527006765,7.563778062552789,7.3788945139627415,7.176727305236482,7.631463805535001,7.650430982830404,7.984004701166724,7.7592506167141755,7.602215323598125,7.898829392399004,8.244058343397695,7.713024641153756,8.016579621100366,7.638559164774266,7.6024155360160455,8.400789069694587,8.445813701659796,7.732163014436134,8.70208760971977,7.468824559171498,7.549598427246333,7.932380855496987,7.732129170544226
Synpcc7942_0142,7.158796530591157,7.394958509342931,7.704652352500721,7.211450904264851,7.111515477391343,7.441355173035858,6.880815336905225,7.256282824819525,7.742226059982572,6.604252953326246,6.759254518437269,7.452935574745205,7.128816421182318,6.6030386769783345,7.093482144225491,7.044526440370045,7.574713031729034,7.756879017078416,7.128273711462953,7.188527932206966,7.273826695943923,7.73053998162918,7.956695372248711,7.770414774913889,7.940198257572623,7.946496067295972,7.946310571810605,8.170661953647533,8.189431386560814,8.021291135418325,7.981509929099268,7.956691323592017,7.940087074815949,7.946297446532433,7.770482056084751,7.946470704535447,7.181315827684958,7.326573438081135,7.433210093390863,7.073867529555791,7.184536640780846,7.15260390291171,7.626005983152675,7.419724946875013,7.153414407217411,6.83771628039247,7.713227098292142,7.656217354249818,7.556846863894491,7.4224328300781375,7.815067619077971,7.859523408236937,8.170684905687205,8.021301453668778,7.981508340949509,8.189451218579459,8.144941468009137,7.311246925233325,7.466678546541424,6.962335235197883,7.26237466346292
Synpcc7942_0143,7.833757806260664,7.712163788716472,8.0059439785843,7.565257998849957,7.553947062793255,7.68929641417036,8.087098540038618,7.6679362694526985,8.105622786854699,8.157070442749346,7.655386427756015,8.215833659807739,8.184987149494422,7.9967507014768,8.324818415576416,8.701892079174941,8.167690505626934,8.771823456096307,8.752595764062198,8.333800589126012,8.844492516428714,8.82788091497041,7.999121373234934,8.924904663383444,8.930803313199606,8.76693733308169,8.93657721153902,9.102499845916808,9.259058178341931,7.81366005816419,7.880630369666279,7.999117324104056,8.930691904649379,8.93656405972597,8.924972115053901,8.76691192554452,7.542358969250316,7.588546996801372,7.6752497953187335,7.563770577724685,7.823646832967183,7.661881818011217,8.605774942756627,8.123602518283416,7.706131529739338,7.339148346749265,8.665476326930893,8.569278036419044,7.7166367648548615,7.741933965717459,8.552728917922437,8.87324292405758,9.10252283598827,7.813670370243377,7.880628781973441,9.259078046051213,8.040991437351535,8.272012148873861,8.386429524687502,7.459356578197997,7.914072239429839
Synpcc7942_0144,5.4820635543327825,5.529655173527734,6.051843417863309,8.092694564940901,7.69965672834268,5.499040035955603,5.084673239784173,5.265535720901883,5.745596071712328,4.933686576721386,5.146829824501013,5.301433466570043,5.621022294051049,5.359449673445731,6.0128519489111705,5.052410524053818,5.590419327375316,6.282998255669167,5.715853044361671,5.352381498883059,5.893863979912162,7.827575208611433,8.329189141425735,8.053167975682339,6.790743431830926,7.646821940815241,6.050576494886577,6.014596653946128,5.867421959299209,8.444523763115647,8.538228160423673,8.329185089045607,6.790632802860979,6.050563515001413,8.05323531194899,7.646796601888414,7.933327077375476,7.643289648409372,8.199439236539547,7.949461520720239,6.59991353336051,7.558397061687465,7.653602490462603,8.037861547637942,7.358228537674436,7.372693124731996,7.776360394975777,7.500476727516411,7.963032677779338,8.090260992995317,8.15665974735588,7.339946684462952,6.014619329667426,8.444534091502602,8.538226570254166,5.867441518620861,8.43390545897401,7.766912091956777,7.5947458500816065,7.669622071605096,7.270295201416233
Synpcc7942_0145,6.273633299801541,4.799878480871114,6.562348047811656,10.01709507328204,10.560501692614467,4.863234014369511,6.380033304914526,6.158209968528846,6.445052544820893,5.977255895699757,5.799600899988127,5.360240800259779,6.6424099757301756,6.107920858238727,6.888181714377893,6.317343829083942,6.036869792804678,6.780247727653171,6.488212049024563,6.196802510029576,6.7017059176755645,6.5244162782891895,8.076912512917337,6.668705515189374,6.826837109771472,6.677024143106239,6.2955873746479165,6.584652341925229,6.6530109199413685,8.2940382055772,8.363764108075882,8.076908462952419,6.826726455887512,6.295574363708249,6.668772441573652,6.676998925984023,7.741137629634897,7.548886250601056,8.274522922442502,7.839951494007526,7.199747507825584,8.024470856956448,6.8696423464077965,7.2723843212445844,7.060654053036059,7.284485402447215,6.911319342258349,7.240643392424863,8.055108277293634,8.212317869569235,7.678922805129618,6.758496822731272,6.5846751339294975,8.294048530695328,8.363762518457698,6.653030622387702,8.421675535854005,6.903105990578933,6.762204672936645,7.180498741090974,8.013854278962128
Synpcc7942_0146,5.585105917052938,5.051946918249169,5.649602186202114,8.279828108161047,9.011791129553503,4.8496318608567535,5.592096157289353,5.458599967253238,5.538209987516211,5.5223457436530206,5.163271593492424,4.401925159512763,5.8420319077682015,5.687821501631345,6.2123495666782675,5.654655925007797,5.443088834191698,5.895288158626013,5.987644238858379,6.182347777968609,6.385650346580899,6.167972498208767,8.592566657180559,6.204831040411525,6.412157402981343,5.6079137269476895,5.324574573505601,4.984267208911152,5.490989170161722,8.670449060608691,8.614583208186888,8.592562602691356,6.412047076581958,5.324561723661355,6.2048977148471645,5.607888783123974,8.769425179730792,8.615716015693543,8.708858905343716,8.75592233064704,7.79623765059915,8.563295680079982,6.87600054229158,7.810933592951477,8.294496950255049,8.293535311070839,7.063453207358607,7.774110913453564,8.596584990248214,8.591146746825935,8.104876846893099,6.573585700987936,4.984289513246102,8.670459393305407,8.61458161779629,5.491008627861488,8.65598519466404,6.956440244401915,6.651214158629453,8.311114257749267,8.322741075465657
Synpcc7942_0147,7.456235329532774,6.944783742352546,6.827714145923629,9.270692100914692,9.521981364614257,6.934487602634991,7.629707991513295,7.716329252061224,7.310774510617246,7.842802712290245,7.829789310530701,7.33849136891764,8.09197272901814,8.18648298351922,8.240924339545822,8.39960644010896,7.7918612954737485,7.932044301980673,8.68680750717939,9.367369990289456,9.130722342048792,7.810554919649911,9.269614657326757,7.744007406609652,7.486785354368446,7.218012846486038,6.817464031763421,7.080523059242385,7.149838661616791,9.35591906428139,9.49622443066649,9.269610598893344,7.486674339468533,6.817450969899746,7.744074682062036,7.217987551540789,10.2488998138934,10.163790545426165,9.35848563585471,10.190013210796291,11.03359365689634,10.084698662060696,8.362832751254526,9.301113659489051,10.083089949367022,9.876978474385783,8.570694954002041,9.141459266099606,9.276228142274597,9.302532240179204,9.286484369014532,8.2781657116455,7.080545921044727,9.35592940659272,9.496222838415864,7.149858421672553,9.38966316617604,8.54474127606417,8.508672767271749,9.90930406413044,10.181031569388589
Synpcc7942_0148,5.538038219036751,5.154571642996987,5.453673258806346,8.772805099079436,8.80322693059824,5.180187963248488,5.6045598019232745,5.445951512015786,5.670925296196962,5.540716996338456,5.548201000088839,5.66555770885718,5.984440467144307,5.801555723581275,5.975231631583074,5.917123538139818,5.587673507558955,5.768957845526413,6.103230712453791,6.227814371678146,6.100915745502077,6.351074454243033,8.469560358594943,6.412619278482004,6.524026164939208,5.6973576019290615,5.744302883841238,6.207369582367319,6.28495023591896,8.559995134253446,8.433227848423321,8.469556305042962,6.523915740730726,5.744289950979994,6.412686075826582,5.697332626714928,8.829852828328843,8.683317897743482,8.978657941964885,8.814204535871234,7.5869619709880745,8.407521570270353,7.075637478310217,8.091613901565122,8.68818763913212,8.721032311622992,6.87659924140661,7.946804095174189,8.840008757768661,8.716581597539506,8.025262829517324,6.565370659219969,6.207392302647371,8.560005464927368,8.433226258577607,6.2849698808982195,8.513222219696424,7.258701025776886,6.965250817646002,8.626133048871466,8.436345547402457
Synpcc7942_0149,5.023782734094941,4.324313817744566,5.355462592140587,8.402350966282253,9.020911168502144,4.483086561572366,4.3441224094862125,4.4056204784605555,4.768814866755798,3.8791228490856335,4.270113627813224,3.59767892386245,5.39924943649215,4.77143179316601,5.025254387246284,4.509261463440968,4.395036978718098,5.128813657261987,4.479999441674203,4.344533500006831,4.4278239253682,6.288038287601968,8.783871680981457,6.340931396757035,6.569339883143558,5.551691569213259,5.6469514818199755,5.392812019134349,5.962543647982709,8.953708136632176,8.927028155463741,8.783867625184522,6.569229421424747,5.6469385661208245,6.34099815368197,5.551666646140437,8.673284432046827,8.527985321644653,9.01045996884107,8.646463893200863,7.865955126920659,8.63134157770214,6.912958425838992,7.851379739453998,8.369609099457795,8.3360937616296,6.96625415112233,7.605759603447942,8.872753525778583,8.67383587550971,7.920740232895896,6.442485479819221,5.392834502916658,8.953718473860851,8.927026564281034,5.962563229053933,8.711528963699172,7.307293725507856,6.943185860484904,8.395730069254867,8.610750772126458
Synpcc7942_0150,4.561657119270836,4.1518519344503195,4.76339686407383,7.393748010451663,7.2397584057409485,3.7683868704758128,3.857434768981732,3.6647748727809804,4.422145521442862,3.3073232401915162,3.5322998020662366,3.05891609564387,4.034856633500075,3.776047404364174,4.26960553066055,4.001920141124746,4.108766172789318,4.5796706249472425,4.050173316536789,3.675332018412485,4.1173033920659465,6.219973118129839,8.717067216994778,6.220946374209393,6.809342469989578,6.104762651082119,6.394250976867725,6.293643185266919,6.4584408946820515,9.085396100946461,9.195030856588241,8.717063161634941,6.809231828103635,6.394237954838074,6.221013058823408,6.104737555124915,8.547551730312842,8.258567988880872,8.832469548123207,8.453648425851442,6.874537394353244,8.127060185935632,6.582554421259639,7.650200322624108,8.198958793656754,8.066471391419942,6.541707284498244,7.5825979792019105,8.69262690551736,8.635786570054853,7.857409319051617,6.118478952739047,6.293665923639777,9.085406439997545,9.195029264850191,6.458460568577828,9.094389748107895,6.801931229543231,6.59799144501168,8.268978968299486,7.831537315382416
Synpcc7942_0151,5.789946827956891,5.328187724778443,5.932002259003646,8.971531755238242,8.936960604340142,5.355977864385048,6.30688610777808,6.258914596183259,6.334057156078745,6.206896533449481,6.143135442680789,6.284576174746158,6.037049435256035,5.9406249607919825,6.020873035597817,6.8146921768802535,6.292295440977627,6.571068301782694,6.709463757203727,6.227443643837675,6.750455721966849,5.692107421389752,8.292311974764024,5.972016337770659,6.321565414789779,5.156880073784807,5.47032390793664,5.808669179316621,5.863466060549538,8.27709498222282,8.291687739933453,8.292307922711142,6.321455173346796,5.470311026491645,5.97208285173915,5.156855321608533,8.086478574668192,7.809813484935401,8.178487075413631,8.031073970340033,6.728574004586539,7.239343198467934,6.383862562465656,7.19705653545028,7.736601676853172,7.634381174217394,6.426702092732663,7.3697210646610545,8.08865492356992,8.102858761046395,7.773972392644958,6.15635073767267,5.8086918003794725,8.277105306951096,8.291686150563228,5.863485618935244,8.364742661913084,6.453594067371308,6.319964039843519,7.671109881224695,7.560934847735863
