Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	se_sense	se_antisense	failed	pe_sense	pe_antisense
SRX3176787	12281423.0	2244532.0	109522.0	1988289.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7802297.0	135680.0	1103.0	18.275830089070297	12281423.0	10293134.0	83.81	1988289.0	16.19	SRX3176787_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12281423.0	0.0	20-50	47.0	5.49181751141721	49.52676005052509	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	fail	2.6	12288862	3993082	12288862	614443100	602794	608275544	1.0037635706219177	0.0478	0.6682	0.284		
SRX3176788	15362469.0	2419059.0	149909.0	2398794.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10236937.0	156310.0	1460.0	15.746550896213362	15362469.0	12963675.0	84.39	2398794.0	15.61	SRX3176788_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15362469.0	0.0	20-50	47.0	4.522660486178343	49.5158832216358	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	fail	2.6	15394420	4931642	15394420	769721000	1297937	760726807	1.1685004046920895	0.0479	0.6368	0.3153		
SRX3176789	10859474.0	7262438.0	339637.0	1055584.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1815492.0	382128.0	4195.0	66.87651722357823	10859474.0	9803890.0	90.28	1055584.0	9.72	SRX3176789_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10859474.0	0.0	20-50	54.0	13.541056336401745	49.53450609117901	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	2.6	10865195	3301318	10865195	543259750	446902	537941282	0.9789917254131196	0.0977	0.3922	0.5101		
SRX3176790	15696999.0	10571896.0	523912.0	1415533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2647808.0	531793.0	6057.0	67.34979087403904	15696999.0	14281466.0	90.98	1415533.0	9.02	SRX3176790_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15696999.0	0.0	20-50	54.0	10.458668007074303	49.53491670605317	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	2.6	15708983	4764935	15708983	785449150	670818	777580351	1.00182156922571	0.1045	0.4094	0.4861		
SRX3176791	11596281.0	7476522.0	333647.0	991630.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2403041.0	387389.0	4052.0	64.47344627126577	11596281.0	10604651.0	91.45	991630.0	8.55	SRX3176791_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11596281.0	0.0	20-50	54.0	11.578704621704732	49.38959533664284	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	2.6	11620415	3670090	11620415	581020750	511030	572767434	1.4204855850673148	0.092	0.4406	0.4673		
SRX3176792	10009855.0	6072901.0	304260.0	1015980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2291849.0	321774.0	3091.0	60.66922048321379	10009855.0	8993875.0	89.85	1015980.0	10.15	SRX3176792_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10009855.0	0.0	20-50	54.0	12.802629743364506	49.46768449692828	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	2.6	10028620	3099325	10028620	501431000	464379	495187210	1.2451942540449237	0.0869	0.5243	0.3888		
SRX3176793	13687696.0	7544050.0	455412.0	1779163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3499952.0	404955.0	4164.0	55.11555779730934	13687696.0	11908533.0	87.0	1779163.0	13.0	SRX3176793_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13687696.0	0.0	20-50	53.0	11.056965061071242	49.4685033916592	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	13707700	4253402	13707700	685385000	653661	677141340	1.2027780006857458	0.0604	0.588	0.3516		
SRX3176794	17633163.0	9553680.0	684487.0	1652648.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5243283.0	493425.0	5640.0	54.18018310157968	17633163.0	15980515.0	90.63	1652648.0	9.37	SRX3176794_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17633163.0	0.0	20-50	53.0	10.134927529249936	49.52003131826094	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	17654626	5345670	17654626	882731300	1043453	873235778	1.075697893571917	0.0628	0.5766	0.3606		
SRX3176795	13883075.0	6225815.0	1230854.0	1964851.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4146010.0	311886.0	3659.0	44.84463996628989	13883075.0	11918224.0	85.85	1964851.0	14.15	SRX3176795_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13883075.0	0.0	20-50	52.0	9.903595153366611	49.52315067087083	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	13894197	4233018	13894197	694709850	545693	687557772	1.029505771366276	0.0631	0.5097	0.4272		
SRX3176796	21458195.0	7550886.0	2560094.0	3908202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7029813.0	404919.0	4281.0	35.188821799783256	21458195.0	17549993.0	81.79	3908202.0	18.21	SRX3176796_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21458195.0	0.0	20-50	51.0	5.780191447437147	49.5020827241061	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	2.6	21507478	6683323	21507478	1075373900	1055618	1062275351	1.218046021016504	0.0719	0.4336	0.4944		
SRX3176797	15359038.0	1901256.0	2753594.0	7759823.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2836675.0	106730.0	960.0	12.378744033317712	15359038.0	7599215.0	49.48	7759823.0	50.52	SRX3176797_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15359038.0	0.0	20-50	52.0	6.118114480204317	49.52954293100909	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	2.6	15363622	4835124	15363622	768181100	529304	760741964	0.9684091420629848	0.0428	0.4452	0.512		
SRX3176798	9019509.0	5247495.0	99811.0	788878.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2572281.0	307690.0	3354.0	58.17938648323317	9019509.0	8230631.0	91.25	788878.0	8.75	SRX3176798_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9019509.0	0.0	20-50	54.0	15.203595693072293	49.43779179110526	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	9024779	2786986	9024779	451238950	728193	445922402	1.1782112337598516	0.0933	0.6178	0.2889		
SRX3176799	8266995.0	4204721.0	162246.0	777967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2867491.0	252215.0	2355.0	50.86154037833578	8266995.0	7489028.0	90.59	777967.0	9.41	SRX3176799_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8266995.0	0.0	20-50	53.0	13.597602180326051	49.41866204104394	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	8272300	2585203	8272300	413615000	656820	408566189	1.2206547151336389	0.0614	0.6932	0.2455		
SRX3176800	9224575.0	4344947.0	94469.0	779783.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3744674.0	258564.0	2138.0	47.10186648165362	9224575.0	8444792.0	91.55	779783.0	8.45	SRX3176800_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9224575.0	0.0	20-50	52.0	11.731836992640131	49.45139488811137	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	9228198	2838668	9228198	461409900	680137	456197026	1.1297707309704452	0.0569	0.6953	0.2478		
SRX3176801	9001492.0	3346267.0	231061.0	700238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4511795.0	210118.0	2013.0	37.17458172489627	9001492.0	8301254.0	92.22	700238.0	7.78	SRX3176801_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9001492.0	0.0	20-50	52.0	7.610611136101447	49.17321883972124	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	9039329	3052403	9039329	451966450	747695	442669020	2.0571062298982588	0.0333	0.732	0.2348		
SRX3176802	7641957.0	2318162.0	134756.0	603635.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4434829.0	149218.0	1357.0	30.334664275132667	7641957.0	7038322.0	92.1	603635.0	7.9	SRX3176802_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7641957.0	0.0	20-50	50.0	7.427312950369007	49.31472330974906	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	7662295	2465935	7662295	383114750	584807	376889133	1.6250006036050555	0.0748	0.7262	0.199		
SRX3176803	7918176.0	1930810.0	247500.0	613317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5008751.0	116637.0	1161.0	24.38452997255934	7918176.0	7304859.0	92.25	613317.0	7.75	SRX3176803_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7918176.0	0.0	20-50	50.0	9.881704139419885	49.45453409977248	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	7920633	2580514	7920633	396031650	565339	391616073	1.11495558498923	0.028	0.8317	0.1402		
SRX3176804	11926316.0	1874851.0	396587.0	794258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8730061.0	129312.0	1247.0	15.72028613026856	11926316.0	11132058.0	93.34	794258.0	6.66	SRX3176804_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11926316.0	0.0	20-50	48.0	5.1215425389613625	49.311598317535775	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	11945294	4093013	11945294	597264700	807958	588136581	1.528320525221062	0.0521	0.7307	0.2172		
SRX3176805	10626721.0	2022296.0	140789.0	743734.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7585630.0	132956.0	1316.0	19.030291658170004	10626721.0	9882987.0	93.0	743734.0	7.0	SRX3176805_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10626721.0	0.0	20-50	48.0	6.844912749211421	49.36450434710763	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	2.6	10630626	3733433	10630626	531531300	579289	524606126	1.3028722861664026	0.0328	0.7278	0.2394		
SRX3176806	7886297.0	932174.0	2865484.0	347165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3675038.0	65841.0	595.0	11.8201736505739	7886297.0	7539132.0	95.6	347165.0	4.4	SRX3176806_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7886297.0	0.0	20-50	51.0	7.177432302924908	49.34931806397857	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	2.6	7894546	2469379	7894546	394727300	464839	389197547	1.400904624534457	0.0615	0.6338	0.3046		
SRX3176807	10405590.0	7290685.0	171612.0	522425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2012167.0	404400.0	4301.0	70.06508040389829	10405590.0	9883165.0	94.98	522425.0	5.02	SRX3176807_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10405590.0	0.0	20-50	55.0	10.453621603751968	49.22952316975779	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	2.6	10435731	3091512	10435731	521786550	3721588	512336896	1.8110190843363057	0.0709	0.6036	0.3255		
SRX3176808	12686501.0	8624677.0	192392.0	699574.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2678572.0	486563.0	4723.0	67.98310266952251	12686501.0	11986927.0	94.49	699574.0	5.51	SRX3176808_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12686501.0	0.0	20-50	55.0	9.51695429778968	49.22669796817893	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	2.6	12815102	3856014	12815102	640755100	4475887	624605334	2.520427227188672	0.0638	0.6555	0.2807		
SRX3176809	11361991.0	7608530.0	160167.0	668655.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499424.0	421430.0	3785.0	66.96475996152435	11361991.0	10693336.0	94.11	668655.0	5.89	SRX3176809_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11361991.0	0.0	20-50	54.0	10.34862779087151	49.25017560742655	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	2.6	11416675	3410085	11416675	570833750	3771243	559663949	1.9567520315678604	0.0649	0.6774	0.2577		
SRX3176810	21703928.0	12588691.0	794313.0	1759212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5860404.0	693804.0	7504.0	58.001901775568	21703928.0	19944716.0	91.89	1759212.0	8.11	SRX3176810_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21703928.0	0.0	20-50	53.0	6.750226170365642	49.27926428801275	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	warn	2.6	21721649	6186077	21721649	1086082450	6823279	1069683337	1.509932602262379	0.0468	0.7042	0.2489		
SRX3176811	13605240.0	7999970.0	266932.0	792788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4139975.0	400097.0	5478.0	58.8006532777077	13605240.0	12812452.0	94.17	792788.0	5.83	SRX3176811_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13605240.0	0.0	20-50	54.0	8.419856036444713	49.18747835392834	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	warn	2.6	14015397	4470960	14015397	700769850	4441783	669316432	4.488409140319036	0.0398	0.7819	0.1783		
SRX3176812	22896262.0	12370029.0	606235.0	1586608.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7744150.0	579683.0	9557.0	54.026412695661854	22896262.0	21309654.0	93.07	1586608.0	6.93	SRX3176812_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22896262.0	0.0	20-50	53.0	6.663758461286524	49.26199180460112	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	warn	2.6	23072779	6815514	23072779	1153638950	7297931	1128085325	2.2150452704461823	0.027	0.7746	0.1983		
SRX3176813	12565286.0	6511232.0	319011.0	643716.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4780687.0	305304.0	5336.0	51.81921048195799	12565286.0	11921570.0	94.88	643716.0	5.12	SRX3176813_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12565286.0	0.0	20-50	53.0	7.519101376977254	49.25088652976144	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	warn	2.6	12664906	3757764	12664906	633245300	3961393	618953307	2.256944188926471	0.031	0.7515	0.2176		
SRX3176814	12416529.0	5083756.0	323484.0	656005.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6062221.0	287813.0	3250.0	40.94345529253787	12416529.0	11760524.0	94.72	656005.0	5.28	SRX3176814_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12416529.0	0.0	20-50	52.0	5.027687117130251	49.29859399514953	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	warn	2.6	12438694	3630979	12438694	621934700	3399604	612212279	1.5632543094958362	0.0635	0.6865	0.25		
SRX3176815	13725564.0	3267172.0	1032068.0	1381658.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7812529.0	230281.0	1856.0	23.803553719176858	13725564.0	12343906.0	89.93	1381658.0	10.07	SRX3176815_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13725564.0	0.0	20-50	49.0	3.988350229047235	49.3357609931366	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	2.6	13774421	4097732	13774421	688721050	2774086	677221850	1.6696454972590136	0.0563	0.7162	0.2275		
SRX3211301	7889271.0	5964329.0	88486.0	157948.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1329597.0	345556.0	3355.0	75.60050858945016	7889271.0	7731323.0	98.0	157948.0	2.0	SRX3211301_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7889271.0	0.0	20-50	56.0	18.389992300556944	49.56284896285094	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	7891202	2364223	7891202	394560100	153092	391024605	0.8960599411851325	0.06	0.5701	0.3699		
SRX3211302	8378625.0	6273028.0	100902.0	173627.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1470321.0	357676.0	3071.0	74.86942069850363	8378625.0	8204998.0	97.93	173627.0	2.07	SRX3211302_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8378625.0	0.0	20-50	55.0	4.743028491792267	49.49406722463412	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	8382685	2634350	8382685	419134250	187452	414699882	1.0579827346488624	0.0622	0.4539	0.4839		
SRX3211303	7989637.0	5834683.0	50218.0	146902.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1596797.0	358381.0	2656.0	73.02813632208822	7989637.0	7842735.0	98.16	146902.0	1.84	SRX3211303_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7989637.0	0.0	20-50	55.0	16.459231928671564	49.54713787372317	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	7991539	2481387	7991539	399576950	149907	395873840	0.9267576620723492	0.0557	0.615	0.3293		
SRX3211304	8899792.0	6318197.0	275425.0	96041.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1872413.0	334013.0	3703.0	70.99263668184605	8899792.0	8803751.0	98.92	96041.0	1.08	SRX3211304_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8899792.0	0.0	20-50	55.0	4.260008861524335	49.56092097433288	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	2.6	8905157	2597794	8905157	445257850	170488	441087930	0.9365180198395155	0.0848	0.3825	0.5328		
SRX3211305	10541745.0	7326521.0	195045.0	229065.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2433886.0	352678.0	4550.0	69.50007802313564	10541745.0	10312680.0	97.83	229065.0	2.17	SRX3211305_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10541745.0	0.0	20-50	56.0	10.623286448473548	49.58167134568328	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	10596450	3064511	10596450	529822500	249098	522696597	1.3449604348626192	0.0718	0.334	0.5942		
SRX3211306	7701446.0	5627545.0	100871.0	70008.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1539311.0	361089.0	2622.0	73.07127778341885	7701446.0	7631438.0	99.09	70008.0	0.91	SRX3211306_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7701446.0	0.0	20-50	55.0	4.769776971424023	49.51676100825741	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	2.6	7706914	2381952	7706914	385345700	154729	381355584	1.0354640002470508	0.0481	0.5445	0.4074		
SRX3211307	10507491.0	7713644.0	63797.0	120566.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2157538.0	448145.0	3801.0	73.41090275499641	10507491.0	10386925.0	98.85	120566.0	1.15	SRX3211307_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10507491.0	0.0	20-50	55.0	14.24551875064812	49.558787820993615	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	10511432	3189717	10511432	525571600	189175	520750224	0.9173585482929444	0.0467	0.5084	0.4448		
SRX3211308	9064096.0	6185660.0	375937.0	111777.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1957266.0	429937.0	3519.0	68.24354022728797	9064096.0	8952319.0	98.77	111777.0	1.23	SRX3211308_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9064096.0	0.0	20-50	54.0	3.670073024127757	49.49245550797344	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	2.6	9069077	2850265	9069077	453453850	187891	448609578	1.068305407485238	0.0653	0.4911	0.4436		
SRX3211309	9115850.0	6770594.0	72603.0	123898.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1734987.0	410913.0	2855.0	74.27276666465552	9115850.0	8991952.0	98.64	123898.0	1.36	SRX3211309_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9115850.0	0.0	20-50	55.0	15.763479337092006	49.536751372609245	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	9122823	2826210	9122823	456141150	186530	451592946	0.9971045146880522	0.0627	0.4849	0.4524		
SRX3211310	7478543.0	5156514.0	301853.0	78993.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1627048.0	311554.0	2581.0	68.95078359514682	7478543.0	7399550.0	98.94	78993.0	1.06	SRX3211310_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7478543.0	0.0	20-50	55.0	5.366764287284076	49.47118215406397	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	7489968	2350765	7489968	374498400	202845	369979013	1.206784061026696	0.0902	0.4431	0.4667		
SRX3211311	9901118.0	7424767.0	46940.0	151982.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1824987.0	448880.0	3562.0	74.98917798979873	9901118.0	9749136.0	98.47	151982.0	1.53	SRX3211311_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9901118.0	0.0	20-50	55.0	14.20710382609588	49.55016029502931	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	9903726	3060238	9903726	495186300	205729	490613347	0.9234813240996368	0.0668	0.5054	0.4277		
SRX3211312	7595203.0	5351359.0	125256.0	76108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1718422.0	321385.0	2673.0	70.45708982366897	7595203.0	7519095.0	99.0	76108.0	1.0	SRX3211312_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7595203.0	0.0	20-50	55.0	4.846595940189253	49.49260316017887	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	2.6	7615297	2376387	7615297	380764850	191150	375913782	1.274032516394305	0.0642	0.6648	0.271		
SRX3211313	9425027.0	6728985.0	86672.0	170091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2047635.0	388356.0	3288.0	71.39486178660283	9425027.0	9254936.0	98.2	170091.0	1.8	SRX3211313_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9425027.0	0.0	20-50	55.0	14.046404919009706	49.55137815520316	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	9427609	2896088	9427609	471380450	191941	467036744	0.9214862432245544	0.054	0.5736	0.3723		
SRX3211314	9442261.0	6580183.0	181681.0	147491.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2125166.0	404171.0	3569.0	69.68863707537845	9442261.0	9294770.0	98.44	147491.0	1.56	SRX3211314_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9442261.0	0.0	20-50	54.0	4.198231928445892	49.47191536010284	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	2.6	9463052	2988382	9463052	473152600	221641	467134577	1.2718989602931483	0.0612	0.634	0.3048		
SRX3211315	11492940.0	8275663.0	109372.0	182321.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2468012.0	453127.0	4445.0	72.0064926815941	11492940.0	11310619.0	98.41	182321.0	1.59	SRX3211315_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11492940.0	0.0	20-50	55.0	12.27597700987288	49.55484088492587	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	11501570	3503457	11501570	575078500	290630	569547816	0.9617267903425356	0.048	0.589	0.363		
SRX3211316	10849204.0	7699734.0	104915.0	143701.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2424605.0	472840.0	3409.0	70.97049700604762	10849204.0	10705503.0	98.68	143701.0	1.32	SRX3211316_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10849204.0	0.0	20-50	54.0	3.6188266394501714	49.446776371796496	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	2.6	10916343	3515061	10916343	545817150	243406	536466515	1.7131442278792448	0.0269	0.541	0.432		
SRX3211317	12832533.0	9040612.0	273609.0	208642.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2761253.0	543940.0	4477.0	70.45072083586304	12832533.0	12623891.0	98.37	208642.0	1.63	SRX3211317_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12832533.0	0.0	20-50	55.0	13.206541543919146	49.55373362375145	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	12836949	3944245	12836949	641847450	239593	635919349	0.9235996808899062	0.0559	0.5921	0.352		
SRX3211318	9978101.0	7198643.0	140952.0	98129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2101087.0	435705.0	3585.0	72.14441906330673	9978101.0	9879972.0	99.02	98129.0	0.98	SRX3211318_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9978101.0	0.0	20-50	55.0	4.040706110489582	49.48861862592892	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	10003585	3155439	10003585	500179250	205112	493810069	1.2733796933799233	0.0659	0.6165	0.3176		
SRX3211319	13206338.0	9350671.0	185570.0	172546.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2991686.0	500895.0	4970.0	70.80441981721201	13206338.0	13033792.0	98.69	172546.0	1.31	SRX3211319_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13206338.0	0.0	20-50	56.0	7.30107842503579	49.57029079522272	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	2.6	13218632	3942358	13218632	660931600	261751	654657431	0.949291727010783	0.0721	0.5415	0.3864		
SRX3211320	9128765.0	6726054.0	392674.0	126966.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1534039.0	339816.0	9216.0	73.679780342686	9128765.0	9001799.0	98.61	126966.0	1.39	SRX3211320_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9128765.0	0.0	20-50	55.0	4.135619311292516	49.43676138009906	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	2.6	9171499	2837333	9171499	458574950	225984	451305465	1.5852337769431148					
